,Product name,Links of products,Reviews
42,"POCO F4 5G (Nebula Green, 256 GB)",https://www.flipkart.com/poco-f4-5g-nebula-green-256-gb/p/itm9fdea93035f54?pid=MOBGE853BZW5EDQQ&lid=LSTMOBGE853BZW5EDQQB5AN7D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGE853BZW5EDQQ.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
43,"POCO F4 5G (Night Black, 256 GB)",https://www.flipkart.com/poco-f4-5g-night-black-256-gb/p/itm7fa11cfc34d04?pid=MOBGE853H86PEDVG&lid=LSTMOBGE853H86PEDVGZBCM9U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGE853H86PEDVG.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
44,"POCO F4 5G (Nebula Green, 128 GB)",https://www.flipkart.com/poco-f4-5g-nebula-green-128-gb/p/itmae3dc60dfbc3a?pid=MOBGE853R2HGTSZN&lid=LSTMOBGE853R2HGTSZNYNMVEZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGE853R2HGTSZN.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
45,"POCO F4 5G (Night Black, 128 GB)",https://www.flipkart.com/poco-f4-5g-night-black-128-gb/p/itm0508208a368c7?pid=MOBGE8538HZHG2UH&lid=LSTMOBGE8538HZHG2UHSO1V4M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGE8538HZHG2UH.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
46,"POCO M4 5G (Yellow, 64 GB)",https://www.flipkart.com/poco-m4-5g-yellow-64-gb/p/itm5bd9222dd1355?pid=MOBGDRGPBZHUC3VZ&lid=LSTMOBGDRGPBZHUC3VZINBEXT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGDRGPBZHUC3VZ.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
47,"POCO M4 5G (Cool Blue, 64 GB)",https://www.flipkart.com/poco-m4-5g-cool-blue-64-gb/p/itm7b27dd2f5da7e?pid=MOBGDRGPD6YGVHXZ&lid=LSTMOBGDRGPD6YGVHXZBYCJDP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGDRGPD6YGVHXZ.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
48,"POCO M4 5G (Power Black, 64 GB)",https://www.flipkart.com/poco-m4-5g-power-black-64-gb/p/itmdca739218a8a0?pid=MOBGDRGPZTSHNQ5H&lid=LSTMOBGDRGPZTSHNQ5HK2U5VI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=641fdd71-7257-4c45-af2e-23d21d87b5e2.MOBGDRGPZTSHNQ5H.SEARCH&ppt=None&ppn=None&ssid=tqbn97foeo0000001708243084467,4.2
49,"POCO M4 5G (Cool Blue, 128 GB)",https://www.flipkart.com/poco-m4-5g-cool-blue-128-gb/p/itm1603244ab4f2e?pid=MOBGDRGPUMTED5D5&lid=LSTMOBGDRGPUMTED5D5B907AY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=641fdd71-7257-4c45-af2e-23d21d87b5e2.MOBGDRGPUMTED5D5.SEARCH&ppt=None&ppn=None&ssid=tqbn97foeo0000001708243084467,4.2
50,"POCO X4 Pro 5G (Laser Blue, 128 GB)",https://www.flipkart.com/poco-x4-pro-5g-laser-blue-128-gb/p/itm9d60e637a24e9?pid=MOBGCGZZAHHCZGFZ&lid=LSTMOBGCGZZAHHCZGFZCHIPV2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=641fdd71-7257-4c45-af2e-23d21d87b5e2.MOBGCGZZAHHCZGFZ.SEARCH&ppt=None&ppn=None&ssid=tqbn97foeo0000001708243084467,4.2
51,"POCO X4 Pro 5G (Laser Black, 128 GB)",https://www.flipkart.com/poco-x4-pro-5g-laser-black-128-gb/p/itm6aa3ec25a936c?pid=MOBGCGZZRNHF7NSD&lid=LSTMOBGCGZZRNHF7NSDI19U4J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=641fdd71-7257-4c45-af2e-23d21d87b5e2.MOBGCGZZRNHF7NSD.SEARCH&ppt=None&ppn=None&ssid=tqbn97foeo0000001708243084467,4.2
